subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,heartRate
007,,0,0,0,0,0
007,,330.2819,349.8318,358.7472,1.257324,0
007,,330.4886,350.8859,357.8788,0.0402832,0
007,,330.739,351.5458,357.7382,0.07226563,0
007,,331.3069,351.9464,357.7236,0.03674316,0
007,,331.9517,351.9965,357.9559,0.1179199,0
007,,333.3476,351.3017,358.8033,0.05255127,0
007,,334.2654,346.8152,358.8732,-0.3692627,0
007,,334.4785,341.0548,358.0774,-0.3403931,0
007,,334.3229,338.2723,357.7331,-0.1257324,0
007,,334.1535,337.9163,357.9113,0.04412842,0
007,,334.6396,340.1233,358.3675,0.3488159,0
007,,335.9428,344.5597,359.3316,0.3644409,0
007,,336.7032,347.4073,359.8418,0.178833,0
007,,336.6975,348.5962,359.9925,119.1013,0
007,,336.6508,348.9743,359.6652,0.04455566,0
007,,336.6245,349.437,359.5286,0.04473877,0
007,,336.5558,349.8289,359.4415,0.01043701,0
007,,336.3679,350.2086,359.5162,0.01226807,0
007,,337.1727,0.5621291,359.6473,0.1758728,0
007,,340.1251,1.551815,0.2299785,0.3652954,0
007,,343.3785,2.570956,0.9568446,0.5958862,0
007,,353.7402,4.945371,1.435962,1.38269,0
007,,5.108374,6.460701,2.63929,0.7968183,0
007,,5.402745,8.67611,1.656281,0.1108046,0
007,,14.15468,8.064954,2.445586,1.040041,0
007,,29.66333,10.01028,1.062554,1.325642,0
007,,24.46141,9.968736,359.8876,-0.02990723,0
007,,19.79192,8.673453,359.7413,-0.007446289,0
007,,18.06183,7.140981,359.8743,-0.06286621,0
007,,18.40472,5.961674,359.4545,-0.07479858,0
007,,23.17215,4.210534,358.4104,-0.06118774,0
007,,32.55705,355.6473,355.9346,-1.302399,0
007,,35.77092,341.8566,351.4996,-1.388184,0
007,,36.10339,329.149,348.2932,-0.8264771,0
007,,35.703,322.2062,347.4256,-0.5951233,0
007,,35.08263,317.7017,346.6773,-0.300415,0
007,,34.54971,314.0115,347.1405,-0.3370667,0
007,,35.0696,305.4407,345.3369,-0.9868774,0
007,,34.03966,293.9875,342.0031,-1.017853,0
007,,32.74011,286.2475,340.4522,-0.4199524,0
007,,32.85687,283.445,340.8231,0.02896118,0
007,,32.21645,282.9792,341.9825,0.01342773,0
007,,30.6793,282.4694,342.9395,0.09466553,0
007,,28.60299,282.8366,344.5605,0.1040955,0
007,,25.90423,282.6394,345.5631,0.0305481,0
007,,23.99317,283.4419,346.7849,0.2974548,0
007,,21.6953,292.2474,348.8174,1.358734,0
007,,21.04208,315.3852,352.166,2.505341,0
007,,19.64012,347.2618,356.8642,2.807983,0
007,,17.76091,17.82089,359.6483,0.3417358,0
007,,16.14306,39.15618,0.3718642,1.614597,0
007,,14.7927,51.49313,359.9563,0.1389465,0
007,,14.03208,60.33202,0.1098578,0.8584175,0
007,,14.22595,67.15127,1.496503,0.636116,0
