subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,heartRate
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,0,0,0,0,0
012,Stimulation Kinect with outline,323.2496,359.3297,356.8688,0.6569824,0
012,Stimulation Kinect with outline,333.8695,6.752444,11.77451,0.3348999,0
012,Stimulation Kinect with outline,342.209,22.77803,31.17408,0.8242798,0
012,Stimulation Kinect with outline,345.8011,30.26079,27.31283,0.3311768,0
012,Stimulation Kinect with outline,348.1844,27.34507,19.7803,-0.03100586,0
012,Stimulation Kinect with outline,349.9807,23.54148,15.6213,0.2582397,0
012,Stimulation Kinect with outline,359.5231,11.22271,3.84396,0.553772,0
012,Stimulation Kinect with outline,18.65604,356.4041,359.8468,-0.3703918,0
012,Stimulation Kinect with outline,31.86812,351.5435,358.8463,0.170166,0
012,Stimulation Kinect with outline,34.93175,347.4076,358.1563,-0.2302246,0
012,Stimulation Kinect with outline,33.33825,346.1499,1.511223,0.03149414,0
012,Stimulation Kinect with outline,23.20453,348.0028,4.283125,0.09811401,0
012,Stimulation Kinect with outline,16.70438,353.2375,6.305555,0.2821655,0
012,Stimulation Kinect with outline,12.26401,359.2713,6.758969,0.3515015,0
012,Stimulation Kinect with outline,8.384963,2.224854,0.9595783,-0.231328,0
012,Stimulation Kinect with outline,1.735763,2.1374,355.5714,-0.3848877,0
012,Stimulation Kinect with outline,357.7288,358.9561,355.682,0.06933594,0
012,Stimulation Kinect with outline,0.2854221,354.8297,359.3277,-0.08938599,0
012,Stimulation Kinect with outline,359.6826,353.065,1.246053,0.01843262,0
012,Stimulation Kinect with outline,355.1245,356.2328,0.6667717,-0.07467651,0
012,Stimulation Kinect with outline,352.5506,356.4907,1.254534,-0.05535889,0
012,Stimulation Kinect with outline,352.0401,355.6735,0.6554132,-0.01538086,0
012,Stimulation Kinect with outline,349.4575,353.5347,359.6465,-0.02264404,0
012,Stimulation Kinect with outline,349.3596,354.0359,359.6283,0.02520752,0
012,Stimulation Kinect with outline,349.597,354.4627,0.2783093,0.01245117,0
012,Stimulation Kinect with outline,350.0523,353.8192,0.6432145,-0.01565552,0
012,Stimulation Kinect with outline,350.3602,353.2332,0.8370852,-0.004455566,0
