subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,heartRate
009,,0,0,0,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,348.6006,2.824906,359.1015,0,0
009,,347.6092,353.4002,351.4395,-0.208252,0
009,,347.1498,351.2447,350.2195,-0.0006713867,0
009,,342.7086,352.3168,352.3424,0.001403809,0
009,,337.2562,357.5851,352.5844,0.08898926,0
009,,339.4165,2.801087,359.0567,0.7986755,0
009,,344.2185,3.930388,9.271047,0.2709961,0
009,,347.9494,3.447294,14.11323,0.05474854,0
009,,346.0077,6.774206,12.2886,-0.1715698,0
009,,342.7696,9.806013,10.74266,-0.06524658,0
009,,348.2049,10.50489,6.036183,0.3908081,0
009,,2.127504,9.5353,5.07161,-0.06825161,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
009,,9.035728,7.682367,2.000736,0.2533722,0
