subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,heartRate
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
010,,356.6913,357.0115,2.921868,0.01620483,0
