subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,heartRate
0017,,14.53177,350.438,355.4517,0.05209351,0
0017,,14.51642,353.002,355.4613,0.3543396,0
0017,,12.41831,358.8593,356.1585,0.7192383,0
0017,,9.014294,10.3641,356.381,0.02633667,0
0017,,6.113926,23.32728,355.491,-0.01480103,0
0017,,6.707647,30.62127,354.7202,-0.0652771,0
0017,,10.06209,30.19529,355.0344,0.02792358,0
0017,,15.69869,24.38058,355.9084,0.06536865,0
0017,,25.57415,16.64768,356.1898,-0.02679443,0
0017,,37.54781,7.363323,354.2769,-0.1756592,0
0017,,49.04378,355.5349,350.3259,-1.151764,0
0017,,53.50724,346.5581,345.7227,-0.6828613,0
0017,,53.74546,343.7173,344.373,-0.1286621,0
0017,,52.47554,344.2965,344.3444,0.1581421,0
0017,,51.70041,346.1349,345.389,0.1891479,0
0017,,53.39082,346.1731,345.5747,-0.150238,0
0017,,54.66149,343.154,344.6566,-0.4067383,0
0017,,47.13473,334.5962,344.4004,-1.140594,0
0017,,30.77618,321.5009,345.7899,-0.9725037,0
0017,,21.31868,305.1942,348.0206,-1.163239,0
0017,,22.10644,287.5617,347.8078,-1.378693,0
0017,,23.45762,275.4268,345.7046,-0.5418701,0
0017,,22.95506,272.5202,345.37,-0.02410889,0
0017,,26.43112,275.9612,342.3669,0.1253662,0
0017,,38.55177,288.1914,338.6753,1.067596,0
0017,,48.46574,314.2881,345.4896,3.564392,0
0017,,51.72554,351.1346,359.1096,3.673248,0
0017,,51.08761,19.90744,9.036065,0.8874016,0
0017,,50.90076,34.44743,12.31269,0.5354767,0
0017,,50.98356,38.0703,11.67251,0.07883453,0
0017,,51.05951,36.47345,10.78144,-0.2908897,0
0017,,49.24505,27.21939,7.180636,-1.306366,0
0017,,41.93213,6.818255,359.1175,-0.8932495,0
0017,,29.61801,351.3411,354.3968,-1.233978,0
0017,,17.21652,341.8294,353.8768,-0.6938782,0
0017,,14.7424,332.6097,354.7859,-0.7211609,0
0017,,23.14534,320.0117,354.4016,-1.167908,0
0017,,43.15081,309.7999,344.8643,-1.356903,0
0017,,56.19857,306.7526,334.3567,-0.3528137,0
0017,,63.41568,318.2384,335.8022,1.976471,0
0017,,67.21278,343.0538,347.5408,3.636536,0
0017,,67.45305,15.81188,7.548633,0.6136703,0
0017,,64.15582,36.82941,19.82984,0.6306534,0
0017,,62.97877,42.83875,21.47001,0.02742767,0
0017,,62.22537,40.82737,18.32131,-0.4506836,0
0017,,61.2556,31.74306,11.75164,-1.027176,0
0017,,58.77352,14.60687,2.164441,-0.9823685,0
0017,,52.94569,352.1532,351.7589,-2.605957,0
0017,,44.37777,333.8648,345.7575,-1.394135,0
0017,,32.10844,324.2191,346.6112,-0.4057617,0
0017,,14.55551,319.1108,349.9895,-0.09973145,0
0017,,6.2854,316.1901,351.373,-0.1615601,0
0017,,3.863111,314.2618,352.3592,0.01513672,0
0017,,1.784462,316.0358,352.8353,0.2441406,0
0017,,0.3024001,319.8835,352.9698,0.4046326,0
0017,,0.1806758,325.0162,354.0492,0.4300842,0
0017,,0.565129,327.6803,354.028,0.1039734,0
0017,,0.9296858,328.7882,353.9996,0.01174927,0
0017,,1.385516,329.8882,353.6245,0.0574646,0
0017,,2.766842,331.7062,353.2307,0.1526489,0
0017,,3.296136,333.4903,353.0047,0.08554077,0
0017,,3.456306,334.479,352.9706,0.06390381,0
0017,,3.571126,334.9589,352.9358,0.009307861,0
0017,,3.650432,335.1119,352.9159,0.002166748,0
0017,,3.817711,335.0333,352.8239,-0.04760742,0
0017,,3.900445,334.9701,352.8069,0.00390625,0
0017,,4.008066,334.9579,352.7514,-0.008728027,0
0017,,4.147602,334.8865,352.7492,-0.008056641,0
0017,,4.293333,334.8302,352.7958,0.02316284,0
0017,,4.351978,334.7757,352.808,-0.02096558,0
0017,,4.381885,334.7498,352.8735,0.02456665,0
0017,,4.137889,334.9238,353.1826,0.009674072,0
0017,,3.985255,334.975,353.2757,0.043396,0
0017,,3.877122,335.1593,353.4228,0.004821777,0
0017,,3.870219,335.4111,353.4993,0.03491211,0
0017,,4.553492,337.8569,352.7808,0.3719482,0
0017,,5.736412,348.3582,352.157,1.066925,0
0017,,6.924816,4.398849,353.1452,0.2168579,0
0017,,9.732615,16.86026,355.2731,0.4529724,0
0017,,14.12823,21.78102,359.875,0.5471497,0
0017,,21.63353,20.73847,0.9176317,0.2666283,0
0017,,25.67786,16.27548,358.0253,-0.3174133,0
0017,,23.78438,15.15537,356.9005,-0.1431274,0
0017,,19.14474,17.5633,358.3552,0.1765747,0
0017,,11.5088,18.99124,358.1227,-0.04388428,0
0017,,9.47178,19.41501,358.4571,0.07794189,0
0017,,6.387072,19.17097,359.1018,0.06069946,0
0017,,7.891741,18.89262,358.6446,0.02471924,0
0017,,11.3545,17.43834,358.683,0.02761841,0
0017,,12.60419,16.70012,359.0074,0.1644287,0
0017,,14.38,16.25934,358.99,-0.1730652,0
0017,,15.95724,15.44742,357.8427,-0.1246338,0
0017,,15.79528,16.14092,357.4083,-0.01443481,0
0017,,12.50393,17.01974,357.3062,0.01345825,0
0017,,8.847674,19.10749,356.7657,-0.08828735,0
0017,,4.548988,25.55547,355.5974,-0.07998657,0
0017,,3.68654,30.88948,355.4621,0.04516602,0
0017,,3.780197,30.61571,355.5328,-0.06033325,0
0017,,2.548635,31.18281,355.0912,-0.03463745,0
0017,,1.935244,32.84946,354.7125,-0.0637207,0
0017,,1.02718,34.00102,353.9632,-0.04278564,0
0017,,1.171775,34.42819,353.9424,0.005462646,0
0017,,1.104977,34.75916,354.192,0.04592896,0
0017,,0.9769639,34.64363,354.1534,-0.02404785,0
0017,,0.7564619,34.3376,354.2332,0.02947998,0
0017,,0.4976034,34.27094,354.4453,-0.003112793,0
0017,,0.5913876,33.51054,354.7716,0.03747559,0
0017,,0.6753691,32.60399,354.9102,0.02310181,0
0017,,0.5106292,32.30647,354.9562,0.008544922,0
0017,,0.4267422,32.35211,354.9478,-0.003845215,0
0017,,0.4133952,32.03722,355.0753,0.04901123,0
0017,,0.3578831,28.01458,356.3989,0.1907654,0
0017,,0.1148544,6.822967,359.9469,0.342926,0
0017,,0.685016,338.0016,5.128347,-2.749054,0
0017,,3.135358,320.4044,5.359756,-1.234253,0
0017,,3.164616,317.4925,4.302952,0.1627808,0
0017,,3.800752,319.0504,3.748656,0.08459473,0
0017,,3.653183,319.1093,2.95321,0.05288696,0
0017,,3.509912,318.8634,2.834508,-0.07388306,0
0017,,3.663965,318.1317,2.747531,-0.05545044,0
0017,,3.751867,318.0058,2.556584,-0.027771,0
0017,,4.081234,316.9596,2.522335,-0.2323303,0
0017,,5.14516,307.5112,4.37085,-1.715637,0
0017,,7.554157,291.3669,4.334568,-1.415405,0
0017,,9.623653,285.2398,3.076444,-0.1931152,0
0017,,10.15785,284.4528,2.988175,-0.1290894,0
0017,,9.974216,283.3712,2.663734,-0.1342163,0
0017,,9.974879,282.9064,2.336561,0.003051758,0
0017,,9.883119,283.113,2.026492,0.04177856,0
0017,,9.871434,283.2491,1.900361,0.006988525,0
0017,,9.858758,283.2658,1.86164,0.01083374,0
0017,,9.543668,285.2563,1.231291,0.6358337,0
0017,,9.046559,301.1992,0.06893745,2.684723,0
0017,,7.302238,330.4363,359.8647,2.266632,0
0017,,6.661671,354.2242,358.048,1.151306,0
0017,,11.92075,6.536765,357.4348,-0.01174927,0
0017,,23.97559,15.10408,355.2056,-0.4140625,0
0017,,36.86868,25.61633,353.5475,0.397522,0
0017,,49.49476,41.85517,358.4998,1.066559,0
0017,,55.36694,55.30508,5.06919,1.270943,0
0017,,57.5579,64.92598,9.233872,0.8111954,0
0017,,57.75694,73.82186,13.1227,0.8171844,0
0017,,57.72158,79.43424,15.70627,0.2484055,0
0017,,58.65807,79.31604,15.39623,-0.04033661,0
0017,,59.83745,77.49784,15.5444,-0.1942062,0
0017,,62.23246,67.44189,11.57592,-1.244881,0
0017,,64.06402,45.80522,1.782015,-1.678551,0
0017,,61.91528,13.00889,347.6335,-1.758057,0
0017,,57.38004,343.3989,338.1058,-2.493835,0
0017,,52.42912,327.0634,337.1331,-0.8258972,0
0017,,44.89878,320.5739,341.683,0.04324341,0
0017,,31.72129,317.2165,347.1846,0.05148315,0
0017,,19.70225,314.6978,351.0861,0.1338196,0
0017,,12.3928,313.72,354.5577,0.224823,0
0017,,7.337095,314.8727,356.9212,0.2777405,0
0017,,4.515776,318.1638,357.7888,0.3235779,0
0017,,3.475801,321.7121,358.3894,0.2593994,0
0017,,359.3661,326.1226,358.1967,-0.003295898,0
0017,,355.1864,343.7386,355.5591,1.208008,0
0017,,355.3663,9.678824,353.3791,0.1859436,0
0017,,356.507,24.43352,353.7309,0.2213745,0
0017,,357.0805,27.08331,354.1032,0.1073303,0
0017,,357.5467,27.73946,354.6154,0.05142212,0
0017,,357.8752,27.24312,355.1155,0.06051636,0
0017,,357.8499,26.36029,355.8304,0.0586853,0
0017,,358.0088,25.56723,356.1741,0.02142334,0
0017,,358.0975,25.18244,356.3887,0.02716064,0
0017,,358.228,24.92128,356.5241,0.025177,0
0017,,358.3636,24.61316,356.7035,0.04638672,0
0017,,358.7083,24.12341,356.6872,0.02902222,0
0017,,359.5445,20.86882,357.3862,0.1492004,0
0017,,0.03570972,1.530906,357.7281,0.07644653,0
0017,,1.233695,344.8702,357.1227,-0.9339905,0
0017,,1.638613,339.6965,357.2426,-0.09576416,0
0017,,2.540614,340.0378,357.517,0.06222534,0
0017,,2.852659,340.49,357.374,0.008514404,0
0017,,2.884813,341.1352,357.3279,0.07077026,0
0017,,2.749719,341.8794,357.3671,0.02813721,0
0017,,2.779705,342.1614,357.4434,0.03527832,0
0017,,2.898682,342.1944,357.3589,-0.007049561,0
0017,,2.984355,342.3199,357.1187,-0.001617432,0
0017,,3.035045,342.1956,356.9295,-0.03320313,0
0017,,3.024492,342.274,356.8761,0.0140686,0
0017,,3.095956,342.5584,356.8732,0.03948975,0
0017,,4.230791,343.2703,356.6118,0.04421997,0
0017,,4.337625,344.3168,356.3521,0.06884766,0
0017,,4.021211,345.3672,356.0873,0.0614624,0
0017,,6.050427,346.8445,355.0513,0.008666992,0
0017,,9.315292,349.6661,354.1237,0.2935181,0
0017,,12.74707,352.5963,354.6873,0.2188721,0
0017,,11.70563,355.0615,355.3764,0.2417297,0
0017,,9.416818,356.9145,355.4391,0.02685547,0
0017,,14.14935,356.327,355.7158,-0.09274292,0
0017,,13.07161,354.9996,355.6716,-0.2037048,0
0017,,14.82448,354.6538,355.7007,0.05831909,0
0017,,17.15914,355.8847,354.2824,0.07040405,0
0017,,16.76862,357.3551,354.268,0.1168518,0
0017,,17.80137,358.2609,354.5823,0.05307007,0
0017,,16.75408,358.0775,354.4908,-0.07171631,0
0017,,16.97355,357.1162,353.9804,-0.1851807,0
0017,,17.05546,357.03,354.0499,-0.005523682,0
0017,,17.25918,357.1007,353.9344,-0.02304077,0
0017,,16.4098,356.5047,353.9465,-0.01321411,0
0017,,16.289,356.78,354.2666,0.1159668,0
0017,,16.36149,356.9868,354.0162,-0.01589966,0
0017,,15.4023,357.1631,354.013,0.04318237,0
0017,,14.7775,356.3845,353.7707,-0.2159424,0
0017,,14.24356,356.3144,353.7678,-0.003814697,0
0017,,14.06708,356.4042,354.3013,-0.1868286,0
0017,,12.88374,355.9529,353.5017,0.06634521,0
0017,,11.30343,357.3732,353.7317,0.1496277,0
0017,,10.95662,356.6936,353.4055,-0.1779175,0
0017,,9.876226,354.5602,352.4549,-0.2316895,0
0017,,8.635754,352.8597,351.8659,-0.2640686,0
0017,,7.399,351.4207,351.3398,-0.05505371,0
0017,,6.272666,351.5328,351.5769,-0.003631592,0
0017,,6.648846,351.6181,351.9651,0.01422119,0
0017,,7.835996,353.3085,352.1011,0.06277466,0
0017,,7.977308,354.0609,351.5782,0.05477905,0
0017,,8.49895,355.0573,351.8558,0.1081848,0
0017,,9.959723,354.8998,351.7965,-0.09057617,0
0017,,10.75175,354.9905,351.5037,-0.084198,0
0017,,13.18606,353.6491,351.4986,-0.2416382,0
0017,,14.48961,351.4691,350.974,-0.2142334,0
0017,,14.05818,349.8832,353.0183,-0.1562805,0
0017,,10.86333,352.3325,351.5445,-0.3630981,0
0017,,8.967979,350.992,349.9872,0.2245789,0
0017,,11.4359,351.6537,351.0717,0.2828064,0
0017,,11.61661,352.0584,351.7479,-0.04537964,0
0017,,11.72377,351.8674,351.2272,-0.02841187,0
0017,,11.79084,352.7954,350.914,0.1074524,0
0017,,11.52233,353.0957,350.9967,-0.1382751,0
0017,,11.45594,353.5178,351.2204,0.06787109,0
0017,,10.88821,353.2284,351.1316,-0.04620361,0
0017,,10.78063,354.166,352.1826,0.1341553,0
0017,,10.33844,355.2113,353.025,0.05883789,0
0017,,11.50037,355.6923,353.4961,0.04095459,0
0017,,12.6781,354.1277,353.2826,-0.1250916,0
0017,,14.48641,353.6014,354.1897,0.007629395,0
0017,,13.31105,352.595,354.0646,0.1275024,0
0017,,12.35639,353.2542,354.2558,0.03378296,0
0017,,13.32285,352.4976,353.811,-0.1801758,0
0017,,13.60732,351.9322,353.2751,0.006347656,0
0017,,13.65585,351.6808,353.4381,0.001831055,0
0017,,13.81225,351.9127,353.4941,-0.03094482,0
0017,,14.14072,351.9514,353.1905,0.03225708,0
0017,,14.87917,352.7921,353.2805,0.001373291,0
0017,,15.47408,352.4507,353.2521,-0.07138062,0
0017,,16.20315,353.7602,353.7827,0.1902771,0
0017,,16.03008,353.4074,354.6795,-0.02383423,0
0017,,16.22999,352.3333,354.6159,-0.2373657,0
0017,,15.47881,349.8513,354.2487,-0.1517639,0
0017,,15.92061,348.946,353.7454,-0.1083069,0
0017,,15.33677,347.9207,353.9175,-0.01513672,0
0017,,15.2038,348.6441,354.1302,0.1412964,0
0017,,15.44693,349.0584,354.1342,0.0199585,0
0017,,15.54144,348.9219,353.8319,-0.02404785,0
0017,,15.63351,349.1839,353.6945,-0.01019287,0
0017,,15.54738,348.8004,353.9445,-0.04885864,0
0017,,15.83767,348.3983,352.5587,-0.131073,0
0017,,14.81816,346.7818,351.9093,0.05300903,0
0017,,14.36268,347.6989,352.5091,0.07904053,0
0017,,14.02034,348.3011,352.5563,0.08068848,0
0017,,14.01711,349.5724,353.689,0.1334229,0
0017,,14.05495,350.8415,353.4344,0.106842,0
